id,country,year,Y,K,pop,L,s,alpha_it,GDPpc,lp,h,kl,kp,ky,TFP,log_GDPpc_raw,log_lp_raw,log_ky_raw,log_h_raw,log_tfp_raw,log_GDPpc,log_lp,log_ky,log_h,log_tfp,region,hi1990,isocode
96,Thailand,2000,434330,1873689,62.693321,31.740681,5.6545172,.61028188,6927.8511,13683.701,2.4376719,59031.152,.23180474,4.3139753,880.22656,8.8433046,9.5239611,1.4618598,.89104342,6.7801795,8.9617567,9.605258,1.304082,.92711931,6.8868294,Asia,no,THA
29,Ecuador,1997,59277.004,142435,11.924991,4.0908689,7.095829,.55058157,4970.8218,14490.076,2.79635,34817.785,.41616881,2.4028711,528.34595,8.5113401,9.5812197,.87666434,1.0283149,6.2697511,8.5350504,9.609498,.92162067,1.0292259,6.2705669,Americas,no,ECU
70,Pakistan,2012,802326,1425540,177.39224,52.739449,5.0616078,,4522.8921,15213.015,2.2953479,27029.861,.56282252,1.776759,1535.1573,8.4169073,9.6299067,.57479095,.83088446,7.3363881,8.3912325,9.6114054,.58516186,.84282821,7.3146791,Asia,no,PAK
90,Sudan,2013,173960,382327,49.239925,12.00441,3.2520111,.40807721,3532.9055,14491.342,1.874758,31848.879,.45500317,2.1977868,895.34717,8.1698761,9.5813065,.78745085,.6284796,6.7972116,8.201663,9.6117363,.75515056,.63559031,6.828979,Africa,no,SDN
38,Guatemala,1996,46610,66183,10.6123,3.077579,3.8618979,.5373193,4392.0732,15145.021,2.01473,21504.891,.7042594,1.4199313,654.83545,8.387557,9.6254272,.3506085,.70048517,6.4843841,8.3936787,9.6134558,.38687027,.69493222,6.4724612,Americas,no,GTM
21,Congo,2014,20286,97149,4.504962,1.675409,6.0748181,,4503.0347,12108.089,2.540307,57985.246,.20881326,4.7889676,284.29514,8.4125071,9.4016294,1.5663148,.93228495,5.650013,8.639143,9.6164017,1.2814922,.9305678,5.8929939,Africa,no,COG
49,Jamaica,2003,15397.999,45337,2.6498251,1.040747,9.4511185,.4229081,5810.9492,14795.141,3.428756,43561.977,.33963427,2.9443436,294.11414,8.6674995,9.6020536,1.0798858,1.2321975,5.6839681,8.6660719,9.6180744,1.1631511,1.223996,5.6629438,Americas,no,JAM
77,Romania,1998,154899,422634,22.458736,10.9644,9.9068317,.48630029,6897.0488,14127.448,3.5585921,38546.02,.3665086,2.7284489,643.22589,8.8388491,9.5558748,1.0037333,1.269365,6.466496,8.9039774,9.6221867,.92850536,1.2678256,6.5359507,Europe,no,ROU
101,Ukraine,2005,332518,1764982,46.795315,20.60743,10.96758,.44163111,7105.7969,16135.831,3.871021,85647.852,.18839739,5.307929,680.42548,8.8686666,9.688798,1.6692017,1.3535182,6.5227184,8.785614,9.6238861,1.7226561,1.3458502,6.4599676,Europe,no,UKR
11,Brazil,1993,1014984,2882368,157.81223,71.613564,5.2226038,.50848019,6431.5928,14173.069,2.333725,40248.91,.35213548,2.8398161,1384.0031,8.7689772,9.5590992,1.0437393,.84746569,7.2327352,8.8237629,9.624507,.99484932,.85080457,7.28862,Americas,no,BRA
29,Ecuador,1998,59946.996,154750,12.163887,4.088027,7.0959239,.55248398,4928.2764,14664.041,2.7963741,37854.445,.38737962,2.5814471,520.01196,8.5027447,9.593154,.94835013,1.0283237,6.2538519,8.5604687,9.6269054,.95034748,1.0313348,6.2813478,Americas,no,ECU
38,Guatemala,1997,49021.996,72300,10.871786,3.177999,3.92046,.5373193,4509.1025,15425.429,2.0282431,22750.164,.67803591,1.4748482,660.41211,8.4138536,9.6437731,.38855505,.70716995,6.4928641,8.4200296,9.630578,.42042306,.69954419,6.4827099,Americas,no,GTM
73,Peru,2005,172586,533166,27.610407,11.77755,9.5465679,.67161483,6250.7588,14653.813,3.455739,45269.688,.32370031,3.0892773,654.59747,8.7404585,9.5924559,1.1279372,1.2400364,6.4840207,8.7882528,9.6318197,1.0524392,1.2017208,6.5509849,Americas,no,PER
96,Thailand,2001,450046,1830067,63.415173,32.638309,5.9300122,.60481769,7096.8188,13788.889,2.5047741,56071.133,.24591777,4.0664001,902.64929,8.8674021,9.5316181,1.4027581,.91819853,6.8053341,8.9948177,9.6333752,1.3133345,.9424305,6.9022841,Asia,no,THA
101,Ukraine,1991,489142,1834008,51.360722,24.817341,9.656002,.39953819,9523.6592,19709.686,3.4868109,73900.266,.26670659,3.7494388,962.14813,9.1615343,9.8888655,1.3216062,1.2489876,6.8691683,8.8937368,9.6351824,1.5988057,1.253951,6.6032705,Europe,no,UKR
74,Philippines,2011,552924,1742422,94.501236,35.773781,8.4747705,.6377244,5850.9712,15456.124,3.159018,48706.676,.31733072,3.1512866,1012.8759,8.6743631,9.6457605,1.1478108,1.1502613,6.9205489,8.6215401,9.6372738,1.1317554,1.1513109,6.9062352,Asia,no,PHL
89,Sri Lanka,2003,91142,186910,19.217031,6.2573099,10.28382,.29499519,4742.772,14565.685,3.6679649,29870.664,.48762506,2.050756,590.2168,8.4643774,9.5864239,.71820849,1.299637,6.3804898,8.5071268,9.6383305,.75789011,1.2884003,6.4031658,Asia,no,LKA
49,Jamaica,2004,15857,50836,2.6640489,1.039196,9.5541916,.42802939,5952.2183,15258.911,3.4578979,48918.586,.31192461,3.2059028,290.98212,8.6915188,9.6329193,1.1649938,1.2406609,5.6732616,8.6911669,9.6388083,1.2238063,1.2326691,5.6575036,Americas,no,JAM
44,Indonesia,2010,1786608.9,8146254,241.61313,108.9244,7.611433,.54342079,7394.5024,16402.283,2.9295709,74788.148,.21931662,4.559618,1396.7438,8.9084921,9.7051754,1.5172389,1.0748559,7.241899,8.824791,9.6411085,1.4921383,1.0692117,7.2025852,Asia,no,IDN
72,Paraguay,2011,46426,121547,6.2937632,2.8659379,7.5603971,.43511239,7376.5088,16199.234,2.916261,42410.898,.38195923,2.6180804,483.62076,8.9060555,9.6927195,.96244138,1.0703022,6.1813011,8.8544464,9.642952,1.0039176,1.0742267,6.1338463,Americas,no,PRY
70,Pakistan,2013,832998,1466090,181.19266,53.766819,5.0807371,,4597.3057,15492.789,2.299897,27267.561,.56817657,1.7600162,1568.1134,8.4332256,9.6481304,.565323,.83286434,7.3576283,8.436018,9.6441031,.59322131,.84969354,7.3428454,Asia,no,PAK
45,Iran,1990,177514,701010,56.169197,12.52617,5.2240591,.66579628,3160.3442,14171.451,2.3340731,55963.637,.25322607,3.9490407,686.09747,8.0584364,9.5589848,1.3734727,.84761482,6.5310197,8.100359,9.6455441,1.3599799,.86042339,6.5750475,Asia,no,IRN
38,Guatemala,1998,52091.004,79882,11.136814,3.3294909,3.9790211,.5373193,4677.3701,15645.336,2.0417709,23992.256,.65209937,1.5335085,667.21771,8.450491,9.6579285,.42755827,.71381754,6.5031166,8.4462585,9.6478825,.45533556,.7040689,6.4925318,Americas,no,GTM
29,Ecuador,1999,57764,164404,12.398691,4.028646,7.0960202,.55438638,4658.8789,14338.316,2.7963991,40808.75,.35135397,2.8461325,493.54407,8.4465303,9.5706911,1.045961,1.0283326,6.201612,8.5898228,9.6479626,.97858137,1.0336479,6.294661,Americas,no,ECU
4,Armenia,2008,21902,37983,2.975029,1.211856,10.63773,.39917451,7361.9448,18073.104,3.7723031,31342.832,.57662636,1.7342252,408.69592,8.9040794,9.8021803,.55056071,1.3276857,6.0129714,8.7395611,9.6482363,.62252706,1.3282763,5.8832788,Asia,no,ARM
1,Albania,1998,13523.999,31727,3.1028979,.90153849,8.9772701,,4358.5059,15001.022,3.2964389,35192.063,.42626151,2.3459778,308.69806,8.3798847,9.6158733,.85270226,1.1928427,5.7323637,8.4599781,9.6525793,.83306623,1.1955303,5.7802706,Europe,no,ALB
30,Egypt,1996,297403,262807,63.595631,15.49013,5.30196,.60756278,4676.4692,19199.516,2.3527131,16966.094,1.1316403,.88367301,1477.5059,8.4502983,9.8626404,-.12366818,.85556918,7.2981105,8.2345142,9.6581573,-.12430409,.85894156,7.1555958,Africa,no,EGY
90,Sudan,2014,185208,406142,50.307671,12.34889,3.2648759,.40807721,3681.5061,14997.947,1.8777,32888.945,.45601785,2.1928966,925.25653,8.2110777,9.6156683,.78522331,.63004762,6.830071,8.2513084,9.6583405,.90337336,.63874179,6.8201785,Africa,no,SDN
51,Kazakhstan,1997,81846,404920,15.465649,6.3790522,9.8203316,.39524111,5292.1157,12830.433,3.5337501,63476.516,.20212881,4.94734,413.12195,8.5739737,9.4595747,1.59885,1.2623596,6.0237427,8.7987556,9.658926,1.3877943,1.2650628,6.2364898,Asia,no,KAZ
49,Jamaica,2005,16482,58118,2.6778879,1.0678999,9.6572647,.43550131,6154.8506,15434.03,3.4871709,54422.703,.28359544,3.5261497,285.99347,8.7249956,9.64433,1.2602066,1.2490908,5.6559691,8.7166605,9.6603422,1.2883421,1.2405473,5.6513543,Americas,no,JAM
51,Kazakhstan,1998,77034,413259,15.238339,6.0300369,10.06081,.42823201,5055.2754,12775.046,3.6030459,68533.414,.18640611,5.3646312,390.95111,8.5281878,9.4552488,1.6798276,1.2817795,5.9685826,8.8031693,9.6617661,1.4157706,1.2820359,6.2223759,Asia,no,KAZ
11,Brazil,1994,1143694,3148597,160.26051,72.313133,5.400558,.48880681,7136.4678,15815.854,2.3763731,43541.148,.36323926,2.7530065,1500.8514,8.8729734,9.6687679,1.0126935,.86557537,7.3137879,8.8604307,9.6631546,1.0017909,.86824727,7.3109827,Americas,no,BRA
96,Thailand,2002,484254,1808674,64.136665,33.732449,6.2055068,.60871261,7550.3457,14355.732,2.572536,53618.223,.2677398,3.7349696,956.02496,8.9293489,9.5719042,1.3177397,.94489217,6.8627839,9.0308409,9.6631804,1.3170607,.95856464,6.9207106,Asia,no,THA
38,Guatemala,1999,54995,89127,11.408815,3.4478581,4.0375819,.5373193,4820.3955,15950.482,2.055315,25849.961,.61704087,1.6206383,670.16071,8.4806108,9.6772442,.48282006,.72042912,6.5075173,8.4723339,9.6654587,.4915635,.70853221,6.5019469,Americas,no,GTM
60,Mongolia,2008,18551,94322,2.6296661,1.053937,8.9465513,.61263353,7054.5078,17601.621,3.2879541,89494.914,.19667734,5.0844698,280.95108,8.8614225,9.7757463,1.6261908,1.1902655,5.6381807,8.7588854,9.6667471,1.5891089,1.1865911,5.5823455,Asia,no,MNG
51,Kazakhstan,1996,87064,398704,15.704673,6.4502759,9.5798569,.3940191,5543.8276,13497.717,3.4651749,61811.93,.21836752,4.5794358,442.94907,8.6204405,9.5102758,1.5215758,1.2427632,6.0934548,8.8075609,9.6670609,1.3464069,1.2473733,6.2637296,Asia,no,KAZ
107,Yemen,2010,102994,182350,23.591972,5.4049158,3.6787341,,4365.6377,19055.615,1.97256,33737.805,.56481493,1.7704915,866.02954,8.3815193,9.8551168,.57125717,.6793322,6.7639189,8.2076035,9.667923,.69871211,.67913914,6.6016169,Asia,no,YEM
31,El Salvador,2011,45705,97265,6.0552082,2.4455969,7.8554912,,7548.0479,18688.689,2.9936061,39771.477,.4699018,2.1281042,535.33643,8.9290438,9.8356733,.75523156,1.0964787,6.2828956,8.7734528,9.6723185,.74351072,1.1026704,6.178896,Americas,no,SLV
29,Ecuador,2000,63285,178015,12.628596,4.1989141,7.0961151,.5562889,5011.2456,15071.754,2.796423,42395.484,.35550374,2.8129098,519.5603,8.5194397,9.6205778,1.0342195,1.0283411,6.2529831,8.6234694,9.672945,1.0059397,1.0361959,6.3108315,Americas,no,ECU
19,China,2010,12670530,42218080,1340.9688,781.37677,7.9484591,.45520931,9448.7881,16215.647,3.018167,54030.375,.30012095,3.33199,2974.5483,9.1536417,9.6937323,1.2035698,1.1046497,7.9978476,9.1320829,9.673439,1.1977477,1.1074122,7.9852366,Asia,no,CHN
74,Philippines,2012,575187.06,1815611,96.017319,34.85186,8.5238419,.64327413,5990.4512,16503.77,3.1723089,52095.098,.31680083,3.1565573,1046.9913,8.6979218,9.7113438,1.149482,1.1544597,6.9536757,8.6600647,9.6758547,1.1481205,1.1557931,6.9308262,Asia,no,PHL
51,Kazakhstan,1999,74345,421725,15.059994,5.987504,10.30128,.45402849,4936.5889,12416.693,3.673075,70434.188,.17628786,5.6725402,373.28552,8.5044298,9.4267969,1.7356371,1.3010292,5.9223437,8.8217726,9.6764631,1.4293462,1.2981315,6.222465,Asia,no,KAZ
73,Peru,2006,195821,571748,27.949959,12.20545,9.4139767,.68774211,7006.1284,16043.734,3.418288,46843.664,.34249529,2.9197481,719.88336,8.8545408,9.683074,1.0714973,1.2291398,6.5790892,8.8462629,9.6765738,1.0476621,1.2025592,6.5911827,Americas,no,PER
70,Pakistan,2014,887777,1520952,185.0443,55.486969,5.099865,,4797.646,15999.738,2.30445,27410.977,.58369821,1.713214,1632.96,8.4758806,9.6803274,.53837115,.83484203,7.3981495,8.4807901,9.6768093,.60112387,.85650474,7.371079,Asia,no,PAK
72,Paraguay,2012,47945,124935,6.3791618,2.9324141,7.5546541,.43511239,7515.8774,16350.011,2.9147649,42604.828,.38375956,2.6057982,491.28561,8.9247732,9.7019835,.95773906,1.0697892,6.1970258,8.9024019,9.6812592,.99853104,1.0794942,6.1677966,Americas,no,PRY
49,Jamaica,2006,17761,66801,2.6914439,1.101173,9.6993589,.42819539,6599.0601,16129.163,3.4991629,60663.488,.26587924,3.7611058,291.05063,8.7946825,9.6883841,1.324713,1.2525238,5.6734972,8.7421131,9.6825256,1.3563557,1.2476985,5.6444159,Americas,no,JAM
89,Sri Lanka,2004,94861,211344,19.374281,6.327003,10.29802,.30156159,4896.2334,14993.038,3.672121,33403.492,.44884643,2.2279334,587.52057,8.4962215,9.6153412,.80107445,1.3007694,6.3759112,8.5593672,9.6827536,.79122609,1.2909551,6.4261127,Asia,no,LKA
38,Guatemala,2000,57636,96990,11.68866,3.5763531,4.0961428,.5373193,4930.9331,16115.858,2.068877,27119.805,.5942468,1.6828024,673.35822,8.5032835,9.6875591,.52046055,.72700596,6.5122776,8.4982328,9.6834249,.52899331,.7129845,6.5110016,Americas,no,GTM
101,Ukraine,2006,370276,1794537,46.50272,20.677799,11.00346,.44163111,7962.459,17906.936,3.8818491,86785.688,.20633511,4.8464847,752.00739,8.9824934,9.792943,1.5782536,1.3563116,6.622746,8.8445616,9.6838875,1.662995,1.350825,6.5156875,Europe,no,UKR
51,Kazakhstan,1995,89432,401106,15.925913,6.5123639,9.3393822,.41138059,5615.5024,13732.647,3.3973119,61591.461,.22296351,4.4850388,455.6265,8.6332865,9.5275316,1.5007471,1.2229846,6.1216736,8.8280544,9.6847887,1.2931263,1.2291223,6.302485,Asia,no,KAZ
101,Ukraine,1990,529948,1788338,51.37001,25.29488,9.5313082,.37703851,10316.291,20950.801,3.451417,70699.602,.29633549,3.3745537,1048.0571,9.2414799,9.9499321,1.2162631,1.2387849,6.9546933,8.9543552,9.6853476,1.5357022,1.2464417,6.6657662,Europe,no,UKR
77,Romania,1999,160095,422476,22.288572,10.76484,9.9745626,.48630029,7182.8286,14872.027,3.57811,39245.914,.37894461,2.6389081,667.72076,8.8794489,9.6072378,.97036523,1.2748348,6.50387,8.9507198,9.6886063,.93322676,1.2731283,6.5680461,Europe,no,ROU
96,Thailand,2003,534192,1806845,64.817253,34.6507,6.4810028,.60429257,8241.5098,15416.485,2.6409841,52144.547,.29564905,3.3823888,1036.6349,9.0169392,9.6431923,1.2185823,.97115159,6.9437351,9.0698042,9.69485,1.3168685,.97541684,6.9416442,Asia,no,THA
11,Brazil,1995,1329527,3482479,162.75505,73.067436,5.5785098,.42859891,8168.8833,18195.889,2.419271,47661.164,.38177603,2.6193368,1671.9728,9.0080872,9.8089514,.9629212,.88346624,7.4217596,8.8955593,9.6995392,1.0100415,.88555813,7.3316607,Americas,no,BRA
1,Albania,1999,15537,32238,3.114851,.89542162,9.2283707,,4988.0396,17351.602,3.366221,36003.152,.48194677,2.074918,351.13937,8.5147982,9.7614403,.72992164,1.2137908,5.8611832,8.5024061,9.7009954,.84231406,1.2050154,5.8032079,Europe,no,ALB
38,Guatemala,2001,61010.996,103967,11.976725,3.7195029,4.0711088,.5373193,5094.1304,16402.998,2.063077,27951.854,.58683038,1.7040699,688.3075,8.5358438,9.7052193,.53301942,.72419852,6.5342355,8.5239534,9.7019262,.56748945,.71750581,6.5197554,Americas,no,GTM
29,Ecuador,2001,67838,195620,12.852753,4.502512,7.151113,.5581913,5278.0913,15066.7,2.810503,43446.859,.34678459,2.8836346,526.70544,8.5713196,9.6202421,1.0590515,1.0333635,6.2666416,8.6614103,9.7019367,1.0322083,1.0389959,6.3299518,Americas,no,ECU
51,Kazakhstan,2000,85702,431379,14.956769,6.0481348,10.54175,.49532971,5729.981,14169.988,3.7438469,71324.305,.19866985,5.0334764,423.01663,8.6534672,9.5588818,1.6161109,1.3201137,6.0474114,8.8548489,9.7033844,1.4281908,1.3131871,6.2372003,Asia,no,KAZ
49,Jamaica,2007,18817,75033,2.7046061,1.137116,9.7414541,.42132369,6957.3901,16548.004,3.511178,65985.352,.250783,3.9875114,293.29327,8.8475599,9.7140207,1.3831673,1.2559516,5.6811728,8.767108,9.7051697,1.4273736,1.2542127,5.6366191,Americas,no,JAM
51,Kazakhstan,1994,105691.99,395353,16.123446,6.515553,9.0979357,.48020729,6555.1743,16221.492,3.329879,60678.348,.26733574,3.7406144,544.54242,8.7880096,9.6940928,1.3192499,1.2029359,6.2999458,8.8582344,9.7103376,1.2299079,1.2104528,6.3507214,Asia,no,KAZ
30,Egypt,1997,304895,282882,64.754562,16.560921,5.483252,.60762107,4708.4712,18410.51,2.396276,17081.297,1.0778168,.92780137,1437.3929,8.457119,9.8206768,-.074937612,.87391585,7.2705865,8.2998838,9.711484,-.073879942,.87423098,7.1800504,Africa,no,EGY
28,Dominican Republic,1990,34273,86388,7.1836462,2.158582,6.0152111,.35661861,4770.9756,15877.553,2.5256579,40020.719,.39673334,2.5205848,460.11169,8.4703064,9.6726618,.92449093,.92650157,6.1314692,8.5012169,9.7116404,.82975823,.91981179,6.1906853,Americas,no,DOM
74,Philippines,2013,625162,1947766,97.571678,35.050652,8.5729141,.64327413,6407.2075,17835.959,3.1856279,55570.035,.32096362,3.115618,1108.2593,8.7651787,9.7889719,1.1364275,1.1586494,7.0105457,8.6990404,9.7150383,1.1643051,1.1602619,6.9558187,Asia,no,PHL
44,Indonesia,2011,2166273,11097780,244.80824,110.6555,7.8523531,.54342079,8848.8564,19576.73,2.9927781,100291.27,.19519877,5.122983,1510.6699,9.0880432,9.8820972,1.6337368,1.096202,7.3203087,8.9063644,9.7162371,1.5626385,1.0913078,7.2290087,Asia,no,IDN
45,Iran,1991,201346,755012,57.28804,12.81279,5.4484491,.66579628,3514.6255,15714.454,2.387893,58926.434,.2666792,3.7498236,748.08496,8.1646881,9.6623363,1.3217088,.8704114,6.6175165,8.1911783,9.7187986,1.3404331,.87923789,6.635469,Asia,no,IRN
72,Paraguay,2013,50493,130719,6.4656692,3.0058801,7.5489111,.43511239,7809.4004,16798.074,2.913269,43487.762,.38627133,2.5888538,505.66531,8.9630833,9.7290192,.95121527,1.0692759,6.2258749,8.9504366,9.719655,.99283767,1.0846187,6.2019334,Americas,no,PRY
38,Guatemala,2002,63553,112949,12.272208,3.8900609,4.0460749,.54597378,5178.6118,16337.276,2.057281,29035.277,.56266987,1.777241,688.0379,8.5522919,9.7012043,.57506216,.72138524,6.533844,8.5495071,9.7211199,.60689503,.7222113,6.5282726,Americas,no,GTM
73,Peru,2007,217094,604526,28.292768,12.51438,9.2813854,.69039589,7673.127,17347.563,3.3810501,48306.508,.35911441,2.7846279,779.91766,8.9454794,9.7612076,1.0241143,1.2181864,6.6591883,8.9058561,9.7231531,1.0397707,1.2018396,6.6340227,Americas,no,PER
107,Yemen,2011,99075,184912,24.23494,5.6468658,3.814162,,4088.106,17545.131,2.003726,32745.953,.53579539,1.866384,813.1347,8.3158369,9.7725315,.62400287,.69500846,6.7008967,8.279356,9.7279568,.76699954,.69559073,6.6271477,Asia,no,YEM
49,Jamaica,2008,18485,83699,2.717344,1.131139,9.7835484,.40335229,6802.5981,16341.935,3.5232141,73995.32,.2208509,4.5279417,278.08118,8.8250599,9.7014894,1.5102675,1.2593737,5.627913,8.791358,9.7280998,1.5008434,1.2601913,5.6279683,Americas,no,JAM
96,Thailand,2004,575603,1857369,65.404526,35.65963,6.7564979,.60447448,8800.6602,16141.587,2.710146,52086.043,.30990234,3.2268231,1087.1281,9.0825825,9.6891546,1.1714981,.99700248,6.9912949,9.1114321,9.7283344,1.3143679,.9928481,6.9644752,Asia,no,THA
89,Sri Lanka,2005,98459,246176,19.526405,6.402174,10.31223,.30880511,5042.3516,15378.995,3.67628,38451.938,.39995369,2.5002894,577.39288,8.5256281,9.6407576,.91640651,1.3019013,6.3585229,8.615344,9.7315817,.82436675,1.2924534,6.452177,Asia,no,LKA
11,Brazil,1996,1588155,3797278,165.30316,71.551453,5.7666202,.43732789,9607.5293,22195.986,2.4648991,53070.594,.41823512,2.3909996,1942.447,9.1703024,10.007667,.87171149,.90215087,7.5717039,8.9285641,9.7328215,1.0201436,.9026829,7.3500061,Americas,no,BRA
4,Armenia,2009,20536,38229,2.9661081,1.1788321,10.68213,.38457069,6923.5508,17420.633,3.7855079,32429.557,.53718382,1.8615602,385.44824,8.8426838,9.7654104,.62141496,1.3311801,5.9544067,8.8164892,9.7331295,.58210176,1.3309047,5.9491558,Asia,no,ARM
29,Ecuador,2002,75165,215387,13.072056,4.714005,7.20611,.56009382,5750.0518,15945.04,2.824614,45690.871,.34897649,2.8655226,555.92731,8.6569643,9.6769028,1.0527507,1.0383717,6.3206377,8.7033844,9.73489,1.0572438,1.0420456,6.3519692,Americas,no,ECU
28,Dominican Republic,1991,35498,89873,7.3256221,2.2147739,6.0736752,.35661861,4845.7319,16027.821,2.5400259,40578.859,.3949796,2.5317764,465.53351,8.4858532,9.6820812,.92892122,.93217432,6.1431842,8.5445366,9.7395954,.84795243,.92870665,6.2115283,Americas,no,DOM
38,Guatemala,2003,66161,122841,12.573346,4.0288219,4.0210419,.54616803,5262.0044,16421.922,2.0514879,30490.551,.53859055,1.856698,689.33008,8.5682669,9.7063723,.61879969,.71856534,6.5357203,8.574935,9.741169,.64696711,.72723281,6.5366521,Americas,no,GTM
51,Kazakhstan,1993,133043,384301,16.297682,6.8348341,8.8564892,.40590879,8163.3081,19465.432,3.26314,56226.82,.34619477,2.8885474,685.63098,9.0074043,9.8763952,1.0607537,1.1826899,6.5303397,8.8956146,9.74154,1.1592263,1.1914926,6.405952,Asia,no,KAZ
51,Kazakhstan,2001,96768,443719,14.942788,6.5069461,10.7528,.4935092,6475.8999,14871.492,3.8065791,68191.594,.21808396,4.5853896,459.40439,8.7758427,9.6072016,1.5228751,1.336731,6.129931,8.9018869,9.7422714,1.4127406,1.3270482,6.266274,Asia,no,KAZ
101,Ukraine,2007,421406,1793005,46.249195,20.881519,11.03935,.44163111,9111.6396,20180.811,3.892694,85865.641,.23502779,4.2548161,852.53998,9.1173077,9.912487,1.4480516,1.3591014,6.74822,8.9060297,9.7464628,1.5998834,1.3555396,6.57441,Europe,no,UKR
1,Albania,2000,15860,33586,3.1219649,.90832478,9.4794703,,5080.1338,17460.715,3.436759,36975.762,.47222057,2.1176546,349.56036,8.5330925,9.7677088,.75030911,1.2345289,5.8566761,8.5461092,9.7485752,.85642207,1.2142321,5.824779,Europe,no,ALB
19,China,2011,13779918,48872912,1348.1746,784.42688,7.999629,.4609535,10221.168,17566.861,3.0317259,62303.973,.28195411,3.5466766,3073.9312,9.2322159,9.7737694,1.266011,1.1091321,8.0307121,9.2092829,9.7487278,1.2467413,1.1123185,8.0203428,Asia,no,CHN
49,Jamaica,2009,19330,92935,2.7295749,1.086705,9.8256435,.4016557,7081.689,17787.717,3.5352731,85519.992,.20799483,4.8078117,284.3389,8.8652678,9.7862635,1.570242,1.2627906,5.650167,8.8147774,9.7511606,1.5761023,1.2657403,5.6185775,Americas,no,JAM
74,Philippines,2014,654613.06,2084501,99.138687,34.94643,8.6219854,.64327413,6603.0029,18731.9,3.1989751,59648.469,.31403825,3.1843255,1134.3248,8.7952795,9.8379831,1.1582404,1.1628305,7.033793,8.7381592,9.7544308,1.1804342,1.1647258,6.9809427,Asia,no,PHL
72,Paraguay,2014,53526,137917,6.5525179,3.054333,7.5431681,.43511239,8168.7681,17524.611,2.9117739,45154.539,.38810298,2.5766356,523.95801,9.0080738,9.7713614,.94648451,1.0687625,6.2614117,8.9984951,9.7580853,.9870429,1.0896909,6.2361336,Americas,no,PRY
77,Romania,2000,165413,417917,22.128139,10.61842,10.04229,.48630029,7475.2329,15577.931,3.5976861,39357.738,.39580348,2.5265064,694.26056,8.9193506,9.6536102,.9268375,1.2802908,6.5428472,9.0014286,9.7583656,.9414075,1.2783744,6.6014132,Europe,no,ROU
60,Mongolia,2009,17988,94984,2.6695721,1.126106,9.0730381,.58426392,6738.1587,15973.629,3.3229649,84347.297,.18937926,5.2804093,264.99249,8.8155422,9.6786947,1.6640036,1.2008574,5.5797014,8.8629789,9.7586365,1.5784659,1.1969019,5.6528063,Asia,no,MNG
30,Egypt,1998,309155,309179,65.922623,17.02248,5.6645451,.60104889,4689.6646,18161.572,2.440104,18162.982,.99992239,1.0000776,1394.1987,8.4531164,9.8070631,.000077602235,.89204067,7.2400751,8.3619509,9.761776,-.025336979,.88924944,7.2030745,Africa,no,EGY
38,Guatemala,2004,69020,136111,12.877711,4.003099,3.9960079,.55192113,5359.6479,17241.643,2.0456979,34001.406,.50708616,1.9720516,697.30328,8.5866537,9.7550831,.67907441,.71573901,6.5472202,8.6002846,9.7621889,.68738312,.73270017,6.5450082,Americas,no,GTM
11,Brazil,1997,1547795,3951147,167.89383,72.733017,5.95473,.4598991,9218.8916,21280.5,2.5108271,54323.98,.39173308,2.5527587,1847.0719,9.1290102,9.9655466,.93717462,.92061222,7.5213571,8.9591398,9.7624331,1.0325218,.91956198,7.3655963,Americas,no,BRA
96,Thailand,2005,623645,1946511,65.863976,36.245369,7.0319929,.60335529,9468.6816,17206.197,2.780046,53703.715,.32039121,3.1211843,1143.9109,9.1557446,9.7530251,1.1382126,1.0224675,7.0422082,9.1553183,9.7634516,1.3109226,1.0107087,6.9885993,Asia,no,THA
31,El Salvador,2012,46957,99346,6.0722332,2.5063109,7.9406271,,7733.0693,18735.504,3.016094,39638.34,.4726612,2.1156802,540.43365,8.9532614,9.8381758,.74937636,1.1039627,6.2923717,8.87817,9.7671299,.76951128,1.1121603,6.2351904,Americas,no,SLV
28,Dominican Republic,1992,40726,93880,7.4685512,2.23525,6.1321392,.37356091,5452.9985,18219.887,2.554424,41999.777,.43380913,2.3051612,523.88788,8.6039209,9.8102694,.8351506,.93782675,6.2612777,8.5877781,9.7674522,.86638343,.93761832,6.2322235,Americas,no,DOM
73,Peru,2008,238581,637045,28.642048,12.8207,9.1487932,.69291162,8329.7461,18609.047,3.3440239,49688.785,.37451202,2.6701415,838.76434,9.0275879,9.8314028,.98213148,1.2071749,6.7319298,8.9664869,9.7709894,1.0295844,1.1997504,6.6788106,Americas,no,PER
29,Ecuador,2003,79611,238513,13.2896,4.7560811,7.2611089,.56199622,5990.4736,16738.781,2.8387561,50149.063,.33378056,2.9959805,566.72137,8.6979256,9.7254839,1.0972716,1.043366,6.3398676,8.7489071,9.7715521,1.0809697,1.0453285,6.3766737,Americas,no,ECU
49,Jamaica,2010,19459,106270,2.7412529,1.053739,9.8677378,.41289201,7098.5791,18466.623,3.547353,100850.41,.18310906,5.461226,276.3342,8.86765,9.82372,1.6976733,1.2662017,5.6216111,8.8373661,9.7741346,1.6525106,1.2709637,5.6085629,Americas,no,JAM
